timestamp,search_index,phase,label,coefficients,matrix,status,ess_count,elapsed_ns,safe_fallback,wall_seconds
2026-08-04T06:51:00Z,38050,random,"u2-23,v1+4,u3+3,v3+11,v4+23,v2+11,v0-4","[783,642,679,738,853,1653,1543,1553,1626]","24#1653,1543,679,1626,1553,642,1653,853,783,1543,1553,738",ok,2688,296882366,,0.308171408
2026-08-04T06:51:00Z,38051,random,"v1+57,u3-4,u1+44,u4+32,v2-29,v3+46,v0-26","[827,665,672,770,831,1706,1503,1588,1603]","24#1706,1503,672,1603,1588,665,1706,831,827,1503,1588,770",ok,168,153723662,,0.162225246
2026-08-04T06:51:01Z,38052,random,"v4+80,v2+125","[783,665,676,738,857,1649,1657,1542,1683]","24#1649,1657,676,1683,1542,665,1649,857,783,1657,1542,738",ok,1872,222916744,,0.232166994
2026-08-04T06:51:01Z,38053,random,"v0+178,v2-160","[783,665,676,738,1035,1649,1372,1542,1603]","24#1649,1372,676,1603,1542,665,1649,1035,783,1372,1542,738",ok,6,122097913,,0.131140122
2026-08-04T06:51:01Z,38054,random,"u1+1,u3-1,u4+1,v3+1","[784,665,675,739,857,1649,1532,1543,1603]","24#1649,1532,675,1603,1543,665,1649,857,784,1532,1543,739",ok,7752,687261690,,0.696490565
2026-08-04T06:51:02Z,38055,random,"v1-1,u2-1,v0+1,u1+1,u3+1,u4-1","[784,664,677,737,858,1648,1532,1542,1603]","24#1648,1532,677,1603,1542,664,1648,858,784,1532,1542,737",ok,6672,568740776,,0.578167859
2026-08-04T06:51:03Z,38056,random,"v4-2,u4-1,u2+2","[783,667,676,737,857,1649,1532,1542,1601]","24#1649,1532,676,1601,1542,667,1649,857,783,1532,1542,737",ok,14352,764611521,,0.773280103
2026-08-04T06:51:03Z,38057,random,"v3+1,v2+1,u1-2,u4-2,v0-1","[781,665,676,736,856,1649,1533,1543,1603]","24#1649,1533,676,1603,1543,665,1649,856,781,1533,1543,736",ok,15120,798970228,,0.808364186
2026-08-04T06:51:04Z,38058,random,"v1-1,v4+2,v3+3,u1-4,u4+1,v0+4","[777,665,676,737,860,1648,1533,1546,1605]","24#1648,1533,676,1605,1546,665,1648,860,777,1533,1546,737",ok,11472,654311774,,0.662780898
2026-08-04T06:51:05Z,38059,random,"v3-3,u1-1,u2-3,v2-3,v1-3","[780,662,676,736,856,1646,1530,1540,1603]","24#1646,1530,676,1603,1540,662,1646,856,780,1530,1540,736",ok,8880,720663522,,0.729780896
2026-08-04T06:51:05Z,38060,random,"v3+8,u2+3","[781,668,676,736,856,1649,1533,1551,1603]","24#1649,1533,676,1603,1551,668,1649,856,781,1533,1551,736",ok,1848,312680866,,0.321603491
2026-08-04T06:51:05Z,38061,random,"u1+16,v4-15,u2-15,v2+6,v0-13,u3-8,u4+3,v1-1,v3+6","[797,650,668,739,843,1648,1539,1549,1588]","24#1648,1539,668,1588,1549,650,1648,843,797,1539,1549,739",ok,528,166240829,,0.175378079
2026-08-04T06:51:06Z,38062,random,"v4+9,u2-30","[781,635,676,736,856,1649,1533,1543,1612]","24#1649,1533,676,1612,1543,635,1649,856,781,1533,1543,736",ok,1920,237378202,,0.246241160
2026-08-04T06:51:06Z,38063,random,"v0-38,v2-19,v4-63,u1+59,u3-15,u2+43","[840,708,661,736,818,1649,1514,1543,1540]","24#1649,1514,661,1540,1543,708,1649,818,840,1514,1543,736",ok,168,134732247,,0.143378371
2026-08-04T06:51:06Z,38064,random,"u1-121,u4-77","[660,665,676,659,856,1649,1533,1543,1603]","24#1649,1533,676,1603,1543,665,1649,856,660,1533,1543,659",ok,120,133023288,,0.142203412
2026-08-04T06:51:06Z,38065,random,"u2+315,u1+1684,v3+457,u3+668,v0+1998,u4+876,v2+1260,v1-1010","[2465,980,1344,1612,2854,639,2793,2000,1603]","24#639,2793,1344,1603,2000,980,639,2854,2465,2793,2000,1612",ok,44,98274622,,0.109626330
2026-08-04T06:51:07Z,38066,random,"v4+1,u2-1,v2+1,u4+1,u1+1,v3-1,v1-1,v0+1,u3-1","[782,664,675,737,857,1648,1534,1542,1604]","24#1648,1534,675,1604,1542,664,1648,857,782,1534,1542,737",ok,8928,696202398,,0.706750772
2026-08-04T06:51:08Z,38067,random,"v2-1,v1+1,v4-1,v3-1","[781,665,676,736,856,1650,1532,1542,1602]","24#1650,1532,676,1602,1542,665,1650,856,781,1532,1542,736",ok,12096,761404896,,0.770398146
2026-08-04T06:51:08Z,38068,random,"v2+2,u1+2","[783,665,676,736,856,1649,1535,1543,1603]","24#1649,1535,676,1603,1543,665,1649,856,783,1535,1543,736",ok,9888,712474814,,0.722177314
2026-08-04T06:51:09Z,38069,random,"v2+1,v0+2,v4-1,u3-2,u4+1,u1-2,v1+2,v3-2,u2-2","[779,663,674,737,858,1651,1534,1541,1602]","24#1651,1534,674,1602,1541,663,1651,858,779,1534,1541,737",ok,3480,460482612,,0.469576529
2026-08-04T06:51:09Z,38070,random,"u1+1,v1+4,u2-4,v3+4,u4+1,v4+4,u3+2,v2-3,v0-4","[782,661,678,737,852,1653,1530,1547,1607]","24#1653,1530,678,1607,1547,661,1653,852,782,1530,1547,737",ok,15120,796672228,,0.805190770
2026-08-04T06:51:10Z,38071,random,"u4-3,u2+3,v3-2","[782,664,678,734,852,1653,1530,1545,1607]","24#1653,1530,678,1607,1545,664,1653,852,782,1530,1545,734",ok,7728,671326982,,0.680266690
2026-08-04T06:51:11Z,38072,random,"v3+8,v4+4,v1+7","[782,661,678,737,852,1660,1530,1555,1611]","24#1660,1530,678,1611,1555,661,1660,852,782,1530,1555,737",ok,7776,595783526,,0.605035400
2026-08-04T06:51:11Z,38073,random,"u2-10,v3-3,v2+7,v0+7","[782,651,678,737,859,1653,1537,1544,1607]","24#1653,1537,678,1607,1544,651,1653,859,782,1537,1544,737",ok,864,222139578,,0.231602243
2026-08-04T06:51:11Z,38074,random,"v4-21,v3+32,u1+29","[811,661,678,737,852,1653,1530,1579,1586]","24#1653,1530,678,1586,1579,661,1653,852,811,1530,1579,737",ok,216,160799828,,0.169857453
2026-08-04T06:51:11Z,38075,random,"v4-28,v1+41,u4+45","[782,661,678,782,852,1694,1530,1547,1579]","24#1694,1530,678,1579,1547,661,1694,852,782,1530,1547,782",ok,72,139801788,,0.151359246
2026-08-04T06:51:11Z,38076,random,"v4+148,v1+241,u2+240,u1+121","[903,901,678,737,852,1894,1530,1547,1755]","24#1894,1530,678,1755,1547,901,1894,852,903,1530,1547,737",ok,96,139014996,,0.148069704
2026-08-04T06:51:12Z,38077,random,"v2+1342,u2+708,v4+187,u3+876,u1-1097,v1-1851","[-315,1369,1554,737,852,-198,2872,1547,1794]","24#-198,2872,1554,1794,1547,1369,-198,852,-315,2872,1547,737",ok,96,50183749,,0.058996831
2026-08-04T06:51:12Z,38078,random,"u3+1,v4-1,u1+1,v1-1,v3-1,u4-1,v2-1,v0+1,u2-1","[783,660,679,736,853,1652,1529,1546,1606]","24#1652,1529,679,1606,1546,660,1652,853,783,1529,1546,736",ok,15024,806860144,,0.817897769
2026-08-04T06:51:13Z,38079,random,"v0+1,v2-1,v4+1","[782,661,678,737,853,1653,1529,1547,1608]","24#1653,1529,678,1608,1547,661,1653,853,782,1529,1547,737",ok,15024,798346311,,0.807029395
2026-08-04T06:51:14Z,38080,random,"u1+2,v1+1,v4+1","[784,661,678,737,852,1654,1530,1547,1608]","24#1654,1530,678,1608,1547,661,1654,852,784,1530,1547,737",ok,15120,804946311,,0.814324603
2026-08-04T06:51:15Z,38081,random,"u2-1,u4+1,v3-1,u1+2,v4+1,v2+2,v0+1,u3+2,v1-2","[786,660,680,738,853,1652,1532,1546,1609]","24#1652,1532,680,1609,1546,660,1652,853,786,1532,1546,738",ok,7392,673172481,,0.682020689
2026-08-04T06:51:15Z,38082,random,"u4-4,u3-3","[784,661,675,733,852,1654,1530,1547,1608]","24#1654,1530,675,1608,1547,661,1654,852,784,1530,1547,733",ok,13008,744892605,,0.754161813
2026-08-04T06:51:16Z,38083,random,"v4-1,u4+2,v1+2,v3+3,u2-4,u1+2","[786,657,678,739,852,1656,1530,1550,1607]","24#1656,1530,678,1607,1550,657,1656,852,786,1530,1550,739",ok,14352,773369520,,0.782649770
2026-08-04T06:51:16Z,38084,random,"v1-7,v0+2,v4-5,u2+1,v3-6,u3+6,v2-6","[784,662,684,737,854,1647,1524,1541,1603]","24#1647,1524,684,1603,1541,662,1647,854,784,1524,1541,737",ok,336,207030828,,0.216085411
2026-08-04T06:51:17Z,38085,random,"v1-8,v3+13,u3-6,v0-6,u2-12,v2+15,u4+7,u1-10","[774,649,672,744,846,1646,1545,1560,1608]","24#1646,1545,672,1608,1560,649,1646,846,774,1545,1560,744",ok,816,270810034,,0.279853825
2026-08-04T06:51:17Z,38086,random,"v1+15,u3-29,u2+1,v0+8,v4+9,v2+13","[784,662,649,737,860,1669,1543,1547,1617]","24#1669,1543,649,1617,1547,662,1669,860,784,1543,1547,737",ok,2664,417601447,,0.426885196
2026-08-04T06:51:17Z,38087,random,"u4+8,v4-19,u2-19,v3-47,u1+12,u3+38","[796,642,716,745,852,1654,1530,1500,1589]","24#1654,1530,716,1589,1500,642,1654,852,796,1530,1500,745",ok,96,129056204,,0.137890288
2026-08-04T06:51:17Z,38088,random,"v0+248,v1+75,v3-203,v4+106,u3-43,u2-248,u1+239,v2+39,u4+223","[1023,413,635,960,1100,1729,1569,1344,1714]","24#1729,1569,635,1714,1344,413,1729,1100,1023,1569,1344,960",ok,36,126578580,,0.134626205
2026-08-04T06:51:18Z,38089,random,"v3-11,v1-1246,v2+1625,u2-1320,v0+838","[784,-659,678,737,1690,408,3155,1536,1608]","24#408,3155,678,1608,1536,-659,408,1690,784,3155,1536,737",ok,12,90001998,,0.103166830
2026-08-04T06:51:18Z,38090,random,"u1+1,v2-1,u3-1,v1-1,v0-1,v3-1,u4-1,u2-1","[785,660,677,736,851,1653,1529,1546,1608]","24#1653,1529,677,1608,1546,660,1653,851,785,1529,1546,736",ok,15120,807233603,,0.818228852
2026-08-04T06:51:19Z,38091,random,"u2+1,v3-1,v0+1,u4-1,v1-1,u3-1,v4-1","[785,661,676,735,852,1652,1529,1545,1607]","24#1652,1529,676,1607,1545,661,1652,852,785,1529,1545,735",ok,13728,745019855,,0.754013396
2026-08-04T06:51:20Z,38092,random,"u3+1,v4-1,u1+2,v2+1,u4-2,v1-1,v0+2","[787,660,678,734,853,1652,1530,1546,1607]","24#1652,1530,678,1607,1546,660,1652,853,787,1530,1546,734",ok,8256,634279066,,0.643589899
2026-08-04T06:51:20Z,38093,random,"v4+1,v3-1,v1+2,v0+2,u3+1,u2-2,v2+2","[785,658,678,736,853,1655,1531,1545,1609]","24#1655,1531,678,1609,1545,658,1655,853,785,1531,1545,736",ok,9024,720349230,,0.729327938
2026-08-04T06:51:21Z,38094,random,"u3+3,u1-1,v4-1,v1+4,u4-3,v0+3,v3+3","[784,660,680,733,854,1657,1529,1549,1607]","24#1657,1529,680,1607,1549,660,1657,854,784,1529,1549,733",ok,11184,686166356,,0.698108439
2026-08-04T06:51:22Z,38095,random,"v1+3,u1-2","[783,660,677,736,851,1656,1529,1546,1608]","24#1656,1529,677,1608,1546,660,1656,851,783,1529,1546,736",ok,14304,761874271,,0.770827478
2026-08-04T06:51:23Z,38096,random,"v0-5,u3-2","[785,660,675,736,846,1653,1529,1546,1608]","24#1653,1529,675,1608,1546,660,1653,846,785,1529,1546,736",ok,15120,799944186,,0.808950062
2026-08-04T06:51:23Z,38097,random,"u4-6,v4+3,u1+16,u2-9,v3+4,v1-1","[801,651,675,730,846,1652,1529,1550,1611]","24#1652,1529,675,1611,1550,651,1652,846,801,1529,1550,730",ok,144,163059370,,0.172329079
2026-08-04T06:51:23Z,38098,random,"v0-29,u3+14,u1+4,u4-12,u2-6,v3-17,v2-28","[789,654,689,724,817,1653,1501,1529,1608]","24#1653,1501,689,1608,1529,654,1653,817,789,1501,1529,724",ok,936,188935494,,0.198274287
2026-08-04T06:51:23Z,38099,random,"v2+62,u3+12,u2-45,v3-31,v4+35","[785,615,687,736,846,1653,1591,1515,1643]","24#1653,1591,687,1643,1515,615,1653,846,785,1591,1515,736",ok,384,152979662,,0.161786745
2026-08-04T06:51:23Z,38100,random,"v3+165,v2-201","[785,660,675,736,846,1653,1328,1711,1608]","24#1653,1328,675,1608,1711,660,1653,846,785,1328,1711,736",ok,72,127883913,,0.136989579
2026-08-04T06:51:23Z,38101,random,"v4+1051,u2+1091,u3-871,v0-1341,v2-1505","[785,1751,-196,736,-495,1653,24,1546,2659]","24#1653,24,-196,2659,1546,1751,1653,-495,785,24,1546,736",ok,78,41228374,,0.052326541
2026-08-04T06:51:24Z,38102,random,"v2+1,u2+1,u4-1,v3+1,u1+1,v1+1,u3+1,v0-1,v4-1","[786,661,676,735,845,1654,1530,1547,1607]","24#1654,1530,676,1607,1547,661,1654,845,786,1530,1547,735",ok,15120,800419562,,0.809223103
2026-08-04T06:51:25Z,38103,random,"v4-1,v0+1,v3+1,u1+1,v1-1","[787,661,676,735,846,1653,1530,1548,1606]","24#1653,1530,676,1606,1548,661,1653,846,787,1530,1548,735",ok,13056,721219230,,0.730524730
2026-08-04T06:51:26Z,38104,random,"v4-1,v0-1,v3+2","[786,661,676,735,844,1654,1530,1549,1606]","24#1654,1530,676,1606,1549,661,1654,844,786,1530,1549,735",ok,14592,774751687,,0.783811186
2026-08-04T06:51:27Z,38105,random,"v1+2,v3+1,u4-2","[786,661,676,733,845,1656,1530,1548,1607]","24#1656,1530,676,1607,1548,661,1656,845,786,1530,1548,733",ok,15024,795627353,,0.804737603
2026-08-04T06:51:27Z,38106,random,"u1-4,v0+3,u2+2","[782,663,676,735,848,1654,1530,1547,1607]","24#1654,1530,676,1607,1547,663,1654,848,782,1530,1547,735",ok,13776,753551896,,0.762782020
2026-08-04T06:51:28Z,38107,random,"v1-2,u4+3","[786,661,676,738,845,1652,1530,1547,1607]","24#1652,1530,676,1607,1547,661,1652,845,786,1530,1547,738",ok,14592,776649520,,0.785824811
2026-08-04T06:51:29Z,38108,random,"v4-6,u4+3","[786,661,676,738,845,1654,1530,1547,1601]","24#1654,1530,676,1601,1547,661,1654,845,786,1530,1547,738",ok,11712,726916063,,0.735888271
2026-08-04T06:51:29Z,38109,random,"v3+15,u3-11,u2+5,v2-7,u4+10,v4-11,v1+14,u1+15","[801,666,665,745,845,1668,1523,1562,1596]","24#1668,1523,665,1596,1562,666,1668,845,801,1523,1562,745",ok,552,153716579,,0.162991579
2026-08-04T06:51:29Z,38110,random,"u2-29,v0+28","[786,632,676,735,873,1654,1530,1547,1607]","24#1654,1530,676,1607,1547,632,1654,873,786,1530,1547,735",ok,48,135204747,,0.143842621
2026-08-04T06:51:29Z,38111,random,"v0+50,v4-40,u1+62,v2+62,u4+61,v3-41,u3-20,v1+18","[848,661,656,796,895,1672,1592,1506,1567]","24#1672,1592,656,1567,1506,661,1672,895,848,1592,1506,796",ok,24,137258246,,0.149691246
2026-08-04T06:51:29Z,38112,random,"v1+216,v0+42,u4-186,u3+207,u1+164","[950,661,883,549,887,1870,1530,1547,1607]","24#1870,1530,883,1607,1547,661,1870,887,950,1530,1547,549",ok,48,128837413,,0.137441538
2026-08-04T06:51:30Z,38113,random,"u1+1192,v0-1348,v3+155,v1+207,u2+158,u4+1231,v4-1873","[1978,819,676,1966,-503,1861,1530,1702,-266]","24#1861,1530,676,-266,1702,819,1861,-503,1978,1530,1702,1966",ok,36,118924705,,0.127902746
2026-08-04T06:51:30Z,38114,random,"u4-1,v0-1","[786,661,676,734,844,1654,1530,1547,1607]","24#1654,1530,676,1607,1547,661,1654,844,786,1530,1547,734",ok,15024,801125936,,0.812233478
2026-08-04T06:51:31Z,38115,random,"v4+1,u2+1,u3-1,v0-1,v3-1,u1-1,u4+1,v2-1","[785,662,675,736,844,1654,1529,1546,1608]","24#1654,1529,675,1608,1546,662,1654,844,785,1529,1546,736",ok,15024,794921478,,0.804087728
2026-08-04T06:51:32Z,38116,random,"u3+2,v4-2,v3+2","[786,661,678,735,845,1654,1530,1549,1605]","24#1654,1530,678,1605,1549,661,1654,845,786,1530,1549,735",ok,15120,799425895,,0.808479644
2026-08-04T06:51:33Z,38117,random,"u3+2,u1+2,v3-1,v4+2,u4+2","[788,661,680,737,845,1654,1530,1548,1607]","24#1654,1530,680,1607,1548,661,1654,845,788,1530,1548,737",ok,15120,799585020,,0.808310019
2026-08-04T06:51:33Z,38118,random,"u3-3,v2+4,v1-2,u1+2,u4+4,u2-1","[790,660,677,741,845,1652,1534,1548,1607]","24#1652,1534,677,1607,1548,660,1652,845,790,1534,1548,741",ok,3696,517468194,,0.526773360
2026-08-04T06:51:34Z,38119,random,"v2-1,v0-4,v4+2,u2+2,u3-4,u1-3","[785,663,676,737,841,1654,1529,1548,1609]","24#1654,1529,676,1609,1548,663,1654,841,785,1529,1548,737",ok,13776,750712979,,0.759850521
2026-08-04T06:51:35Z,38120,random,"v3-5,v0-1,u2+2","[788,663,680,737,844,1654,1530,1543,1607]","24#1654,1530,680,1607,1543,663,1654,844,788,1530,1543,737",ok,12576,764158770,,0.773247812
2026-08-04T06:51:36Z,38121,random,"u3+5,v2-13,v0+2,u2-11","[788,650,685,737,847,1654,1517,1548,1607]","24#1654,1517,685,1607,1548,650,1654,847,788,1517,1548,737",ok,10872,763999646,,0.773237646
2026-08-04T06:51:36Z,38122,random,"v3+22,u4+9,v2+7,v1+25","[788,661,680,746,845,1679,1537,1570,1607]","24#1679,1537,680,1607,1570,661,1679,845,788,1537,1570,746",ok,1584,382259322,,0.390983572
2026-08-04T06:51:36Z,38123,random,"u3+41,u1+30,v2-19,u4-56","[818,661,721,681,845,1654,1511,1548,1607]","24#1654,1511,721,1607,1548,661,1654,845,818,1511,1548,681",ok,432,151230871,,0.160373829
2026-08-04T06:51:36Z,38124,random,"u4+80,v0-171,v1-56,v3+228,v4+193,v2+177,u3+148,u2-237","[788,424,828,817,674,1598,1707,1776,1800]","24#1598,1707,828,1800,1776,424,1598,674,788,1707,1776,817",ok,192,118434455,,0.127299705
2026-08-04T06:51:36Z,38125,random,"v0-120,v2+535,v3+567,u3-523,v1+2017","[788,661,157,737,725,3671,2065,2115,1607]","24#3671,2065,157,1607,2115,661,3671,725,788,2065,2115,737",ok,48,8290042,,0.017135583
2026-08-04T06:51:37Z,38126,random,"u1-1,v0+1,v3+1,v1-1,u4+1,u2+1,u3+1,v2-1","[787,662,681,738,846,1653,1529,1549,1607]","24#1653,1529,681,1607,1549,662,1653,846,787,1529,1549,738",ok,15120,799110811,,0.807851603
2026-08-04T06:51:38Z,38127,random,"v4+1,u2-1,v0+1,v1-1,v3+1,v2+1,u4-1","[787,661,681,737,847,1652,1530,1550,1608]","24#1652,1530,681,1608,1550,661,1652,847,787,1530,1550,737",ok,13536,747111855,,0.756395437
2026-08-04T06:51:39Z,38128,random,"v0+1,v4-2,v2-2,u1-1","[786,662,681,738,847,1653,1527,1549,1605]","24#1653,1527,681,1605,1549,662,1653,847,786,1527,1549,738",ok,15120,801400812,,0.810192311
2026-08-04T06:51:39Z,38129,random,"u1-2,v4+1,v2+1,v3-2,u3+2","[784,662,683,738,847,1653,1528,1547,1606]","24#1653,1528,683,1606,1547,662,1653,847,784,1528,1547,738",ok,13248,724092980,,0.733365563
2026-08-04T06:51:40Z,38130,random,"v4-4,u3+4,u1+2,v0+4,v3+1,v1+4,u2-2,u4+3,v2+3","[788,660,685,741,851,1657,1530,1550,1601]","24#1657,1530,685,1601,1550,660,1657,851,788,1530,1550,741",ok,3720,486089904,,0.495391528
2026-08-04T06:51:41Z,38131,random,"v0+1,u2+1,u1+3","[789,663,681,738,848,1653,1527,1549,1605]","24#1653,1527,681,1605,1549,663,1653,848,789,1527,1549,738",ok,13152,725110564,,0.733908854
2026-08-04T06:51:41Z,38132,random,"v1-5,u3+8,u4+8,v3-8,v4-8,v2-4,u2+3,v0+7,u1+7","[793,665,689,746,854,1648,1523,1541,1597]","24#1648,1523,689,1597,1541,665,1648,854,793,1523,1541,746",ok,72,136823871,,0.145777037
2026-08-04T06:51:41Z,38133,random,"v3-10,u1-16,u3+7,u4-4","[770,662,688,734,847,1653,1527,1539,1605]","24#1653,1527,688,1605,1539,662,1653,847,770,1527,1539,734",ok,240,146621246,,0.153930663
2026-08-04T06:51:41Z,38134,random,"u2+22,v1+31,u3-18,u1-7,v4-14,v2-21,u4-7","[779,684,663,731,847,1684,1506,1549,1591]","24#1684,1506,663,1591,1549,684,1684,847,779,1506,1549,731",ok,144,132027871,,0.141063662
2026-08-04T06:51:41Z,38135,random,"u4-44,v0+49","[786,662,681,694,896,1653,1527,1549,1605]","24#1653,1527,681,1605,1549,662,1653,896,786,1527,1549,694",ok,1296,154859746,,0.163694496
2026-08-04T06:51:41Z,38136,random,"v1+73,v4-166,v3-56,u1-50,v0+223","[736,662,681,738,1070,1726,1527,1493,1439]","24#1726,1527,681,1439,1493,662,1726,1070,736,1527,1493,738",ok,6,123089955,,0.132007330
2026-08-04T06:51:41Z,38137,random,"u1-1126,v4-790,u4-1665,u3+3,v1-891","[-340,662,684,-927,847,762,1527,1549,815]","24#762,1527,684,815,1549,662,762,847,-340,1527,1549,-927",ok,48,10591375,,0.019515291
2026-08-04T06:51:42Z,38138,random,"v2-1,u1-1,v1-1,u2+1","[785,663,681,738,847,1652,1526,1549,1605]","24#1652,1526,681,1605,1549,663,1652,847,785,1526,1549,738",ok,12768,718714856,,0.727203730
2026-08-04T06:51:43Z,38139,random,"u4+1,v0-1,v2+1","[786,662,681,739,846,1653,1528,1549,1605]","24#1653,1528,681,1605,1549,662,1653,846,786,1528,1549,739",ok,15120,799006644,,0.808309519
2026-08-04T06:51:44Z,38140,random,"v0+1,u4-2,v2+1,v4-2,u3-1,u2+2,v1+2,v3+2,u1-1","[785,664,680,737,847,1655,1529,1551,1603]","24#1655,1529,680,1603,1551,664,1655,847,785,1529,1551,737",ok,12192,670848690,,0.679948940
2026-08-04T06:51:44Z,38141,random,"v1+1,v4-2,v3-2,v0-1,u3+1,u1+2,v2+1,u2-2,u4+2","[788,660,682,741,845,1654,1529,1547,1603]","24#1654,1529,682,1603,1547,660,1654,845,788,1529,1547,741",ok,12384,701795189,,0.710581980
2026-08-04T06:51:45Z,38142,random,"u1+1,v4-4,u4+3,v2+4","[787,662,681,742,846,1653,1532,1549,1601]","24#1653,1532,681,1601,1549,662,1653,846,787,1532,1549,742",ok,6096,548826443,,0.557965860
2026-08-04T06:51:46Z,38143,random,"v4-3,u3+2,v3+1,u2+3,v1+4","[786,665,683,739,846,1657,1528,1550,1602]","24#1657,1528,683,1602,1550,665,1657,846,786,1528,1550,739",ok,8784,574632234,,0.583455109
2026-08-04T06:51:46Z,38144,random,"u4+5,u1+7,v4+1,v3-4,v1-2,v2+6,u3+1","[793,662,682,744,846,1651,1534,1545,1606]","24#1651,1534,682,1606,1545,662,1651,846,793,1534,1545,744",ok,2640,342173657,,0.351333073
2026-08-04T06:51:46Z,38145,random,"u2+2,v0-3,v2+6,v1-15,u1+1,v3+13","[787,664,681,739,843,1638,1534,1562,1605]","24#1638,1534,681,1605,1562,664,1638,843,787,1534,1562,739",ok,192,186608662,,0.195482953
2026-08-04T06:51:46Z,38146,random,"v0-18,u2+20,v1-12,u3-8,u1+21,v3-29,u4+17,v2-14","[807,682,673,756,828,1641,1514,1520,1605]","24#1641,1514,673,1605,1520,682,1641,828,807,1514,1520,756",ok,312,154347954,,0.163624412
2026-08-04T06:51:46Z,38147,random,"u3+46,u2-31,v3+39,v4+38,v0+56,u4+52,v1-33,v2-60","[786,631,727,791,902,1620,1468,1588,1643]","24#1620,1468,727,1643,1588,631,1620,902,786,1468,1588,791",ok,1,138157288,,0.148611996
2026-08-04T06:51:47Z,38148,random,"v2+181,v1-68,u2+37,u3-170,v4+42","[786,699,511,739,846,1585,1709,1549,1647]","24#1585,1709,511,1647,1549,699,1585,846,786,1709,1549,739",ok,144,131032080,,0.140209038
2026-08-04T06:51:47Z,38149,random,"u1+392,u2+1402,v0+1109,v4+2044,v3+868,u4+1149,v2-186,v1+162","[1178,2064,681,1888,1955,1815,1342,2417,3649]","24#1815,1342,681,3649,2417,2064,1815,1955,1178,1342,2417,1888",ok,4,115264913,,0.123951872
2026-08-04T06:51:47Z,38150,random,"v4-1,v3+1,u2+1,u4+1,u1-1,v2+1,v1-1","[785,663,681,740,846,1652,1529,1550,1604]","24#1652,1529,681,1604,1550,663,1652,846,785,1529,1550,740",ok,14544,773264895,,0.782314354
2026-08-04T06:51:48Z,38151,random,"v3+1,v2-1,u2+1,u4+1,v1-1","[786,663,681,740,846,1652,1527,1550,1605]","24#1652,1527,681,1605,1550,663,1652,846,786,1527,1550,740",ok,13344,724150771,,0.733393813
2026-08-04T06:51:49Z,38152,random,"v3+1,u3+1,u1+1","[787,662,682,739,846,1653,1528,1550,1605]","24#1653,1528,682,1605,1550,662,1653,846,787,1528,1550,739",ok,15120,799502978,,0.808533603
2026-08-04T06:51:50Z,38153,random,"v0+2,v4+2,u3+1,v2+1","[787,662,683,739,848,1653,1529,1550,1607]","24#1653,1529,683,1607,1550,662,1653,848,787,1529,1550,739",ok,15120,799783395,,0.808809019
2026-08-04T06:51:51Z,38154,random,"v4-2,u3-2,u1-1,v2+3,v3+3","[786,662,681,739,848,1653,1532,1553,1605]","24#1653,1532,681,1605,1553,662,1653,848,786,1532,1553,739",ok,11760,773840603,,0.782739062
2026-08-04T06:51:51Z,38155,random,"v1+2,u1-3,u3+1,v4-1,v2+1,u4-1,v0-3,v3+1","[784,662,684,738,845,1655,1530,1551,1606]","24#1655,1530,684,1606,1551,662,1655,845,784,1530,1551,738",ok,15072,797610395,,0.806636853
2026-08-04T06:51:52Z,38156,random,"v1+7,v0+5,u4+4,v3+1,u2+1,v4+3,u1+3,u3-4","[790,663,679,743,853,1660,1529,1551,1610]","24#1660,1529,679,1610,1551,663,1660,853,790,1529,1551,743",ok,10128,611368025,,0.619941108
2026-08-04T06:51:52Z,38157,random,"u3-14,v3+14,v1-11,v2-14,u2-1","[787,661,669,739,848,1642,1515,1564,1607]","24#1642,1515,669,1607,1564,661,1642,848,787,1515,1564,739",ok,120,135928038,,0.144652704
2026-08-04T06:51:52Z,38158,random,"v1-6,u3+14,u2-23,u4+22,u1+3,v3+8","[790,639,697,761,848,1647,1529,1558,1607]","24#1647,1529,697,1607,1558,639,1647,848,790,1529,1558,761",ok,96,133383788,,0.141861621
2026-08-04T06:51:52Z,38159,random,"v3-31,v2+20,u1+18,u4-61,u3+18","[805,662,701,678,848,1653,1549,1519,1607]","24#1653,1549,701,1607,1519,662,1653,848,805,1549,1519,678",ok,192,161467079,,0.170529037
2026-08-04T06:51:53Z,38160,random,"v2+51,v3+114,u2+251,u1+222,u4+174,v4+118,v0-45","[1009,913,683,913,803,1653,1580,1664,1725]","24#1653,1580,683,1725,1664,913,1653,803,1009,1580,1664,913",ok,72,124993372,,0.134209163
2026-08-04T06:51:53Z,38161,random,"u2+215,v2-734,v1-322,v0+1429","[787,877,683,739,2277,1331,795,1550,1607]","24#1331,795,683,1607,1550,877,1331,2277,787,795,1550,739",ok,8,52107665,,0.062899832
2026-08-04T06:51:53Z,38162,random,"u4-1,v2+1,v3+1,u3-1,v0+1,u2-1","[787,661,682,738,849,1653,1530,1551,1607]","24#1653,1530,682,1607,1551,661,1653,849,787,1530,1551,738",ok,15120,804261436,,0.814525602
2026-08-04T06:51:54Z,38163,random,"u2-1,v1-1,v4+1,v3-1,v0-1,u4-1,u1-1,v2-1,u3+1","[786,660,683,737,848,1652,1529,1550,1608]","24#1652,1529,683,1608,1550,660,1652,848,786,1529,1550,737",ok,13200,809417603,,0.818485560
