matrix_id,candidate_id,vector,support,support_size,extended_support,extended_support_size,multiplier,is_ess,reason_ess,payoff,payoff_double
34,92,"887/7142,0,943/7142,623/7142,887/7142,231/7142,887/7142,887/7142,0,0,0,231/7142,0,623/7142,0,0,0,943/7142,0,0,0,0,0,0",141565,10,141565,10,48,True,T_pd_dbl,81745/7142,11.445673
34,93,"887/7142,0,943/7142,0,887/7142,231/7142,887/7142,887/7142,0,623/7142,0,943/7142,0,623/7142,0,0,0,231/7142,0,0,0,0,0,0",142069,10,142069,10,48,True,T_pd_dbl,81745/7142,11.445673
34,94,"231/7142,0,887/7142,943/7142,623/7142,0,943/7142,887/7142,623/7142,0,0,0,231/7142,887/7142,0,0,0,887/7142,0,0,0,0,0,0",143837,10,143837,10,48,True,T_pd_dbl,81745/7142,11.445673
34,95,"887/7142,231/7142,887/7142,0,231/7142,0,887/7142,943/7142,0,0,0,887/7142,623/7142,943/7142,0,0,0,623/7142,0,0,0,0,0,0",145623,10,145623,10,48,True,T_pd_dbl,81745/7142,11.445673
34,96,"943/7142,0,887/7142,231/7142,623/7142,0,943/7142,887/7142,0,0,0,623/7142,231/7142,887/7142,0,0,0,887/7142,0,0,0,0,0,0",145629,10,145629,10,48,True,T_pd_dbl,81745/7142,11.445673
34,97,"623/7142,623/7142,943/7142,0,0,0,887/7142,887/7142,231/7142,0,0,943/7142,887/7142,887/7142,0,0,0,231/7142,0,0,0,0,0,0",145863,10,145863,10,48,True,T_pd_dbl,81745/7142,11.445673
34,98,"943/7142,0,887/7142,0,623/7142,0,943/7142,887/7142,0,231/7142,0,887/7142,231/7142,887/7142,0,0,0,623/7142,0,0,0,0,0,0",146133,10,146133,10,48,True,T_pd_dbl,81745/7142,11.445673
34,99,"887/7142,0,623/7142,0,231/7142,0,887/7142,943/7142,0,0,231/7142,887/7142,623/7142,943/7142,0,0,0,887/7142,0,0,0,0,0,0",146645,10,146645,10,48,True,T_pd_dbl,81745/7142,11.445673
34,100,"887/7142,0,0,0,231/7142,623/7142,887/7142,943/7142,0,0,943/7142,887/7142,623/7142,231/7142,0,0,0,887/7142,0,0,0,0,0,0",146673,10,146673,10,24,True,T_pd_dbl,81745/7142,11.445673
34,101,"623/7142,0,231/7142,0,0,0,887/7142,887/7142,231/7142,0,623/7142,943/7142,887/7142,887/7142,0,0,0,943/7142,0,0,0,0,0,0",146885,10,146885,10,48,True,T_pd_dbl,81745/7142,11.445673
34,102,"887/7142,623/7142,943/7142,887/7142,887/7142,943/7142,623/7142,887/7142,0,0,0,0,0,0,231/7142,0,0,231/7142,0,0,0,0,0,0",147711,10,147711,10,24,True,T_pd_dbl,81745/7142,11.445673
34,103,"887/7142,0,231/7142,887/7142,887/7142,943/7142,623/7142,887/7142,0,0,623/7142,0,0,0,231/7142,0,0,943/7142,0,0,0,0,0,0",148733,10,148733,10,48,True,T_pd_dbl,81745/7142,11.445673
34,104,"887/7142,0,231/7142,887/7142,887/7142,943/7142,0,887/7142,0,623/7142,623/7142,0,0,0,943/7142,0,0,231/7142,0,0,0,0,0,0",149181,10,149181,10,48,True,T_pd_dbl,81745/7142,11.445673
34,105,"887/7142,231/7142,0,887/7142,231/7142,887/7142,0,943/7142,0,0,943/7142,0,623/7142,0,887/7142,0,0,623/7142,0,0,0,0,0,0",152763,10,152763,10,48,True,T_pd_dbl,81745/7142,11.445673
34,106,"943/7142,0,0,943/7142,623/7142,887/7142,231/7142,887/7142,0,0,887/7142,0,231/7142,0,623/7142,0,0,887/7142,0,0,0,0,0,0",152825,10,152825,10,48,True,T_pd_dbl,81745/7142,11.445673
34,107,"623/7142,623/7142,0,887/7142,0,943/7142,0,887/7142,231/7142,0,887/7142,0,887/7142,0,943/7142,0,0,231/7142,0,0,0,0,0,0",153003,10,153003,10,48,True,T_pd_dbl,81745/7142,11.445673
34,108,"943/7142,0,0,943/7142,623/7142,887/7142,0,887/7142,0,231/7142,887/7142,0,231/7142,0,887/7142,0,0,623/7142,0,0,0,0,0,0",153273,10,153273,10,48,True,T_pd_dbl,81745/7142,11.445673
34,109,"887/7142,623/7142,0,623/7142,0,943/7142,0,887/7142,0,0,887/7142,231/7142,887/7142,0,943/7142,0,0,231/7142,0,0,0,0,0,0",154795,10,154795,10,48,True,T_pd_dbl,81745/7142,11.445673
34,110,"887/7142,623/7142,0,0,0,943/7142,623/7142,887/7142,0,0,887/7142,943/7142,887/7142,0,231/7142,0,0,231/7142,0,0,0,0,0,0",154851,10,154851,10,48,True,T_pd_dbl,81745/7142,11.445673
34,111,"887/7142,0,943/7142,887/7142,887/7142,231/7142,623/7142,887/7142,0,0,0,0,0,623/7142,231/7142,0,0,943/7142,0,0,0,0,0,0",155901,10,155901,10,48,True,T_pd_dbl,81745/7142,11.445673
34,112,"887/7142,0,943/7142,887/7142,887/7142,231/7142,0,887/7142,0,623/7142,0,0,0,623/7142,943/7142,0,0,231/7142,0,0,0,0,0,0",156349,10,156349,10,48,True,T_pd_dbl,81745/7142,11.445673
34,113,"887/7142,231/7142,887/7142,887/7142,231/7142,0,0,943/7142,0,0,0,0,623/7142,943/7142,887/7142,0,0,623/7142,0,0,0,0,0,0",159903,10,159903,10,48,True,T_pd_dbl,81745/7142,11.445673
34,114,"943/7142,0,887/7142,943/7142,623/7142,0,231/7142,887/7142,0,0,0,0,231/7142,887/7142,623/7142,0,0,887/7142,0,0,0,0,0,0",159965,10,159965,10,48,True,T_pd_dbl,81745/7142,11.445673
34,115,"623/7142,623/7142,943/7142,887/7142,0,0,0,887/7142,231/7142,0,0,0,887/7142,887/7142,943/7142,0,0,231/7142,0,0,0,0,0,0",160143,10,160143,10,48,True,T_pd_dbl,81745/7142,11.445673
34,116,"943/7142,0,887/7142,943/7142,623/7142,0,0,887/7142,0,231/7142,0,0,231/7142,887/7142,887/7142,0,0,623/7142,0,0,0,0,0,0",160413,10,160413,10,48,True,T_pd_dbl,81745/7142,11.445673
34,117,"887/7142,0,623/7142,887/7142,231/7142,0,0,943/7142,0,0,231/7142,0,623/7142,943/7142,887/7142,0,0,887/7142,0,0,0,0,0,0",160925,10,160925,10,48,True,T_pd_dbl,81745/7142,11.445673
34,118,"887/7142,0,0,887/7142,231/7142,623/7142,0,943/7142,0,0,943/7142,0,623/7142,231/7142,887/7142,0,0,887/7142,0,0,0,0,0,0",160953,10,160953,10,24,True,T_pd_dbl,81745/7142,11.445673
34,119,"623/7142,0,231/7142,887/7142,0,0,0,887/7142,231/7142,0,623/7142,0,887/7142,887/7142,943/7142,0,0,943/7142,0,0,0,0,0,0",161165,10,161165,10,48,True,T_pd_dbl,81745/7142,11.445673
34,120,"887/7142,623/7142,943/7142,623/7142,0,0,0,887/7142,0,0,0,231/7142,887/7142,887/7142,943/7142,0,0,231/7142,0,0,0,0,0,0",161935,10,161935,10,48,True,T_pd_dbl,81745/7142,11.445673
34,121,"887/7142,623/7142,943/7142,0,0,0,623/7142,887/7142,0,0,0,943/7142,887/7142,887/7142,231/7142,0,0,231/7142,0,0,0,0,0,0",161991,10,161991,10,48,True,T_pd_dbl,81745/7142,11.445673
34,122,"887/7142,0,231/7142,623/7142,0,0,0,887/7142,0,0,623/7142,231/7142,887/7142,887/7142,943/7142,0,0,943/7142,0,0,0,0,0,0",162957,10,162957,10,48,True,T_pd_dbl,81745/7142,11.445673
34,123,"887/7142,0,231/7142,0,0,0,623/7142,887/7142,0,0,623/7142,943/7142,887/7142,887/7142,231/7142,0,0,943/7142,0,0,0,0,0,0",163013,10,163013,10,48,True,T_pd_dbl,81745/7142,11.445673
34,124,"887/7142,0,231/7142,0,0,0,0,887/7142,0,623/7142,623/7142,943/7142,887/7142,887/7142,943/7142,0,0,231/7142,0,0,0,0,0,0",163461,10,163461,10,48,True,T_pd_dbl,81745/7142,11.445673
34,125,"887/7142,231/7142,0,0,943/7142,887/7142,887/7142,231/7142,0,0,943/7142,887/7142,0,0,0,623/7142,0,623/7142,0,0,0,0,0,0",167155,10,167155,10,48,True,T_pd_dbl,81745/7142,11.445673
34,126,"623/7142,623/7142,0,0,887/7142,943/7142,887/7142,0,231/7142,0,887/7142,943/7142,0,0,0,887/7142,0,231/7142,0,0,0,0,0,0",167283,10,167283,10,48,True,T_pd_dbl,81745/7142,11.445673
34,127,"231/7142,0,887/7142,943/7142,887/7142,0,943/7142,623/7142,623/7142,0,0,0,0,887/7142,0,231/7142,0,887/7142,0,0,0,0,0,0",172509,10,172509,10,48,True,T_pd_dbl,81745/7142,11.445673
34,128,"887/7142,231/7142,887/7142,0,943/7142,0,887/7142,231/7142,0,0,0,887/7142,0,943/7142,0,623/7142,0,623/7142,0,0,0,0,0,0",174295,10,174295,10,48,True,T_pd_dbl,81745/7142,11.445673
34,129,"943/7142,0,887/7142,231/7142,887/7142,0,943/7142,623/7142,0,0,0,623/7142,0,887/7142,0,231/7142,0,887/7142,0,0,0,0,0,0",174301,10,174301,10,48,True,T_pd_dbl,81745/7142,11.445673
34,130,"623/7142,623/7142,943/7142,0,887/7142,0,887/7142,0,231/7142,0,0,943/7142,0,887/7142,0,887/7142,0,231/7142,0,0,0,0,0,0",174423,10,174423,10,48,True,T_pd_dbl,81745/7142,11.445673
34,131,"943/7142,0,887/7142,0,887/7142,0,943/7142,623/7142,0,231/7142,0,887/7142,0,887/7142,0,231/7142,0,623/7142,0,0,0,0,0,0",174805,10,174805,10,48,True,T_pd_dbl,81745/7142,11.445673
34,132,"887/7142,0,623/7142,0,943/7142,0,887/7142,231/7142,0,0,231/7142,887/7142,0,943/7142,0,623/7142,0,887/7142,0,0,0,0,0,0",175317,10,175317,10,24,True,T_pd_dbl,81745/7142,11.445673
34,133,"887/7142,231/7142,0,887/7142,943/7142,887/7142,0,231/7142,0,0,943/7142,0,0,0,887/7142,623/7142,0,623/7142,0,0,0,0,0,0",181435,10,181435,10,48,True,T_pd_dbl,81745/7142,11.445673
34,134,"623/7142,623/7142,0,887/7142,887/7142,943/7142,0,0,231/7142,0,887/7142,0,0,0,943/7142,887/7142,0,231/7142,0,0,0,0,0,0",181563,10,181563,10,48,True,T_pd_dbl,81745/7142,11.445673
34,135,"887/7142,623/7142,0,623/7142,887/7142,943/7142,0,0,0,0,887/7142,231/7142,0,0,943/7142,887/7142,0,231/7142,0,0,0,0,0,0",183355,10,183355,10,48,True,T_pd_dbl,81745/7142,11.445673
34,136,"887/7142,623/7142,0,0,887/7142,943/7142,623/7142,0,0,0,887/7142,943/7142,0,0,231/7142,887/7142,0,231/7142,0,0,0,0,0,0",183411,10,183411,10,48,True,T_pd_dbl,81745/7142,11.445673
34,137,"887/7142,231/7142,887/7142,887/7142,943/7142,0,0,231/7142,0,0,0,0,0,943/7142,887/7142,623/7142,0,623/7142,0,0,0,0,0,0",188575,10,188575,10,48,True,T_pd_dbl,81745/7142,11.445673
34,138,"943/7142,0,887/7142,943/7142,887/7142,0,231/7142,623/7142,0,0,0,0,0,887/7142,623/7142,231/7142,0,887/7142,0,0,0,0,0,0",188637,10,188637,10,48,True,T_pd_dbl,81745/7142,11.445673
34,139,"623/7142,623/7142,943/7142,887/7142,887/7142,0,0,0,231/7142,0,0,0,0,887/7142,943/7142,887/7142,0,231/7142,0,0,0,0,0,0",188703,10,188703,10,48,True,T_pd_dbl,81745/7142,11.445673
34,140,"943/7142,0,887/7142,943/7142,887/7142,0,0,623/7142,0,231/7142,0,0,0,887/7142,887/7142,231/7142,0,623/7142,0,0,0,0,0,0",189085,10,189085,10,48,True,T_pd_dbl,81745/7142,11.445673
34,141,"887/7142,0,623/7142,887/7142,943/7142,0,0,231/7142,0,0,231/7142,0,0,943/7142,887/7142,623/7142,0,887/7142,0,0,0,0,0,0",189597,10,189597,10,24,True,T_pd_dbl,81745/7142,11.445673
34,142,"887/7142,623/7142,943/7142,623/7142,887/7142,0,0,0,0,0,0,231/7142,0,887/7142,943/7142,887/7142,0,231/7142,0,0,0,0,0,0",190495,10,190495,10,24,True,T_pd_dbl,81745/7142,11.445673
34,143,"887/7142,623/7142,943/7142,0,887/7142,0,623/7142,0,0,0,0,943/7142,0,887/7142,231/7142,887/7142,0,231/7142,0,0,0,0,0,0",190551,10,190551,10,48,True,T_pd_dbl,81745/7142,11.445673
34,144,"887/7142,231/7142,0,0,231/7142,0,0,0,0,0,943/7142,887/7142,623/7142,943/7142,887/7142,887/7142,0,623/7142,0,0,0,0,0,0",195603,10,195603,10,48,True,T_pd_dbl,81745/7142,11.445673
34,145,"887/7142,231/7142,0,0,0,0,0,231/7142,0,0,943/7142,887/7142,887/7142,943/7142,887/7142,623/7142,0,623/7142,0,0,0,0,0,0",195715,10,195715,10,48,True,T_pd_dbl,81745/7142,11.445673
34,146,"623/7142,623/7142,0,0,0,0,0,0,231/7142,0,887/7142,943/7142,887/7142,887/7142,943/7142,887/7142,0,231/7142,0,0,0,0,0,0",195843,10,195843,10,24,True,T_pd_dbl,81745/7142,11.445673
34,147,"623/7142,231/7142,0,0,0,887/7142,887/7142,943/7142,0,0,943/7142,887/7142,887/7142,0,0,0,231/7142,623/7142,0,0,0,0,0,0",204003,10,204003,10,24,True,T_pd_dbl,81745/7142,11.445673
34,148,"623/7142,231/7142,887/7142,0,0,0,887/7142,943/7142,0,0,0,887/7142,887/7142,943/7142,0,0,231/7142,623/7142,0,0,0,0,0,0",211143,10,211143,10,48,True,T_pd_dbl,81745/7142,11.445673
34,149,"623/7142,231/7142,0,887/7142,0,887/7142,0,943/7142,0,0,943/7142,0,887/7142,0,887/7142,0,231/7142,623/7142,0,0,0,0,0,0",218283,10,218283,10,24,True,T_pd_dbl,81745/7142,11.445673
34,150,"623/7142,231/7142,887/7142,887/7142,0,0,0,943/7142,0,0,0,0,887/7142,943/7142,887/7142,0,231/7142,623/7142,0,0,0,0,0,0",225423,10,225423,10,48,True,T_pd_dbl,81745/7142,11.445673
34,151,"623/7142,231/7142,887/7142,0,943/7142,0,887/7142,0,0,0,0,887/7142,0,943/7142,0,887/7142,231/7142,623/7142,0,0,0,0,0,0",239703,10,239703,10,24,True,T_pd_dbl,81745/7142,11.445673
34,152,"943/7142,887/7142,623/7142,0,623/7142,887/7142,943/7142,887/7142,0,0,0,887/7142,231/7142,0,0,0,0,0,231/7142,0,0,0,0,0",268535,10,268535,10,48,True,T_pd_dbl,81745/7142,11.445673
34,153,"231/7142,887/7142,0,0,623/7142,887/7142,943/7142,887/7142,623/7142,0,0,887/7142,231/7142,0,0,0,0,0,943/7142,0,0,0,0,0",268787,10,268787,10,24,True,T_pd_dbl,81745/7142,11.445673
34,154,"943/7142,623/7142,623/7142,943/7142,887/7142,887/7142,0,887/7142,0,231/7142,0,0,0,0,887/7142,0,0,0,231/7142,0,0,0,0,0",279231,10,279231,10,48,True,T_pd_dbl,81745/7142,11.445673
34,155,"231/7142,623/7142,0,943/7142,887/7142,887/7142,0,887/7142,623/7142,231/7142,0,0,0,0,887/7142,0,0,0,943/7142,0,0,0,0,0",279483,10,279483,10,48,True,T_pd_dbl,81745/7142,11.445673
34,156,"231/7142,0,0,943/7142,887/7142,887/7142,0,887/7142,623/7142,943/7142,623/7142,0,0,0,887/7142,0,0,0,231/7142,0,0,0,0,0",280505,10,280505,10,48,True,T_pd_dbl,81745/7142,11.445673
34,157,"943/7142,623/7142,0,231/7142,887/7142,887/7142,0,887/7142,0,231/7142,0,623/7142,0,0,887/7142,0,0,0,943/7142,0,0,0,0,0",281275,10,281275,10,48,True,T_pd_dbl,81745/7142,11.445673
34,158,"943/7142,623/7142,0,0,887/7142,887/7142,231/7142,887/7142,0,231/7142,0,887/7142,0,0,623/7142,0,0,0,943/7142,0,0,0,0,0",281331,10,281331,10,48,True,T_pd_dbl,81745/7142,11.445673
34,159,"943/7142,0,0,231/7142,887/7142,887/7142,0,887/7142,0,943/7142,623/7142,623/7142,0,0,887/7142,0,0,0,231/7142,0,0,0,0,0",282297,10,282297,10,48,True,T_pd_dbl,81745/7142,11.445673
34,160,"943/7142,0,0,0,887/7142,887/7142,231/7142,887/7142,0,943/7142,623/7142,887/7142,0,0,623/7142,0,0,0,231/7142,0,0,0,0,0",282353,10,282353,10,48,True,T_pd_dbl,81745/7142,11.445673
34,161,"943/7142,887/7142,623/7142,943/7142,623/7142,887/7142,0,887/7142,0,0,0,0,231/7142,0,887/7142,0,0,0,231/7142,0,0,0,0,0",282815,10,282815,10,48,True,T_pd_dbl,81745/7142,11.445673
34,162,"231/7142,887/7142,0,943/7142,623/7142,887/7142,0,887/7142,623/7142,0,0,0,231/7142,0,887/7142,0,0,0,943/7142,0,0,0,0,0",283067,10,283067,10,48,True,T_pd_dbl,81745/7142,11.445673
34,163,"231/7142,887/7142,0,943/7142,0,887/7142,0,887/7142,623/7142,0,623/7142,0,943/7142,0,887/7142,0,0,0,231/7142,0,0,0,0,0",284075,10,284075,10,48,True,T_pd_dbl,81745/7142,11.445673
34,164,"943/7142,887/7142,0,231/7142,623/7142,887/7142,0,887/7142,0,0,0,623/7142,231/7142,0,887/7142,0,0,0,943/7142,0,0,0,0,0",284859,10,284859,10,48,True,T_pd_dbl,81745/7142,11.445673
34,165,"943/7142,887/7142,0,0,623/7142,887/7142,231/7142,887/7142,0,0,0,887/7142,231/7142,0,623/7142,0,0,0,943/7142,0,0,0,0,0",284915,10,284915,10,48,True,T_pd_dbl,81745/7142,11.445673
34,166,"943/7142,887/7142,0,231/7142,0,887/7142,0,887/7142,0,0,623/7142,623/7142,943/7142,0,887/7142,0,0,0,231/7142,0,0,0,0,0",285867,10,285867,10,48,True,T_pd_dbl,81745/7142,11.445673
34,167,"943/7142,887/7142,0,0,0,887/7142,231/7142,887/7142,0,0,623/7142,887/7142,943/7142,0,623/7142,0,0,0,231/7142,0,0,0,0,0",285923,10,285923,10,48,True,T_pd_dbl,81745/7142,11.445673
34,168,"887/7142,231/7142,0,0,943/7142,623/7142,0,943/7142,0,623/7142,0,887/7142,0,231/7142,887/7142,0,0,0,887/7142,0,0,0,0,0",289459,10,289459,10,48,True,T_pd_dbl,81745/7142,11.445673
34,169,"887/7142,0,231/7142,0,887/7142,231/7142,0,887/7142,0,887/7142,0,943/7142,0,623/7142,943/7142,0,0,0,623/7142,0,0,0,0,0",289461,10,289461,10,48,True,T_pd_dbl,81745/7142,11.445673
34,170,"623/7142,0,0,0,887/7142,231/7142,0,887/7142,231/7142,887/7142,0,943/7142,0,623/7142,943/7142,0,0,0,887/7142,0,0,0,0,0",289713,10,289713,10,48,True,T_pd_dbl,81745/7142,11.445673
34,171,"887/7142,887/7142,231/7142,0,0,231/7142,0,887/7142,0,0,0,943/7142,887/7142,623/7142,943/7142,0,0,0,623/7142,0,0,0,0,0",293031,10,293031,10,48,True,T_pd_dbl,81745/7142,11.445673
34,172,"887/7142,943/7142,0,0,231/7142,623/7142,0,943/7142,0,0,0,887/7142,623/7142,231/7142,887/7142,0,0,0,887/7142,0,0,0,0,0",293043,10,293043,10,48,True,T_pd_dbl,81745/7142,11.445673
34,173,"623/7142,887/7142,0,0,0,231/7142,0,887/7142,231/7142,0,0,943/7142,887/7142,623/7142,943/7142,0,0,0,887/7142,0,0,0,0,0",293283,10,293283,10,48,True,T_pd_dbl,81745/7142,11.445673
34,174,"943/7142,623/7142,623/7142,0,0,0,0,887/7142,0,231/7142,0,887/7142,943/7142,887/7142,887/7142,0,0,0,231/7142,0,0,0,0,0",293511,10,293511,10,48,True,T_pd_dbl,81745/7142,11.445673
34,175,"943/7142,0,623/7142,0,623/7142,0,0,887/7142,0,943/7142,0,887/7142,231/7142,887/7142,887/7142,0,0,0,231/7142,0,0,0,0,0",293525,10,293525,10,48,True,T_pd_dbl,81745/7142,11.445673
34,176,"231/7142,623/7142,0,0,0,0,0,887/7142,623/7142,231/7142,0,887/7142,943/7142,887/7142,887/7142,0,0,0,943/7142,0,0,0,0,0",293763,10,293763,10,48,True,T_pd_dbl,81745/7142,11.445673
34,177,"887/7142,943/7142,0,0,0,623/7142,0,943/7142,0,0,231/7142,887/7142,887/7142,231/7142,887/7142,0,0,0,623/7142,0,0,0,0,0",294051,10,294051,10,48,True,T_pd_dbl,81745/7142,11.445673
34,178,"943/7142,887/7142,623/7142,0,887/7142,887/7142,943/7142,623/7142,0,0,0,887/7142,0,0,0,231/7142,0,0,231/7142,0,0,0,0,0",297207,10,297207,10,48,True,T_pd_dbl,81745/7142,11.445673
34,179,"231/7142,887/7142,0,0,887/7142,887/7142,943/7142,623/7142,623/7142,0,0,887/7142,0,0,0,231/7142,0,0,943/7142,0,0,0,0,0",297459,10,297459,10,48,True,T_pd_dbl,81745/7142,11.445673
34,180,"231/7142,887/7142,0,0,887/7142,887/7142,943/7142,0,623/7142,0,623/7142,887/7142,0,0,0,943/7142,0,0,231/7142,0,0,0,0,0",298355,10,298355,10,48,True,T_pd_dbl,81745/7142,11.445673
34,181,"231/7142,887/7142,0,943/7142,887/7142,887/7142,0,623/7142,623/7142,0,0,0,0,0,887/7142,231/7142,0,0,943/7142,0,0,0,0,0",311739,10,311739,10,48,True,T_pd_dbl,81745/7142,11.445673
34,182,"231/7142,887/7142,0,943/7142,887/7142,887/7142,0,0,623/7142,0,623/7142,0,0,0,887/7142,943/7142,0,0,231/7142,0,0,0,0,0",312635,10,312635,10,48,True,T_pd_dbl,81745/7142,11.445673
34,183,"943/7142,887/7142,0,231/7142,887/7142,887/7142,0,623/7142,0,0,0,623/7142,0,0,887/7142,231/7142,0,0,943/7142,0,0,0,0,0",313531,10,313531,10,48,True,T_pd_dbl,81745/7142,11.445673
34,184,"943/7142,887/7142,0,0,887/7142,887/7142,231/7142,623/7142,0,0,0,887/7142,0,0,623/7142,231/7142,0,0,943/7142,0,0,0,0,0",313587,10,313587,10,48,True,T_pd_dbl,81745/7142,11.445673
34,185,"943/7142,887/7142,0,231/7142,887/7142,887/7142,0,0,0,0,623/7142,623/7142,0,0,887/7142,943/7142,0,0,231/7142,0,0,0,0,0",314427,10,314427,10,48,True,T_pd_dbl,81745/7142,11.445673
34,186,"943/7142,887/7142,0,0,887/7142,887/7142,231/7142,0,0,0,623/7142,887/7142,0,0,623/7142,943/7142,0,0,231/7142,0,0,0,0,0",314483,10,314483,10,48,True,T_pd_dbl,81745/7142,11.445673
34,187,"887/7142,887/7142,231/7142,0,887/7142,231/7142,0,0,0,0,0,943/7142,0,623/7142,943/7142,887/7142,0,0,623/7142,0,0,0,0,0",321591,10,321591,10,48,True,T_pd_dbl,81745/7142,11.445673
34,188,"887/7142,943/7142,0,0,943/7142,623/7142,0,231/7142,0,0,0,887/7142,0,231/7142,887/7142,623/7142,0,0,887/7142,0,0,0,0,0",321715,10,321715,10,48,True,T_pd_dbl,81745/7142,11.445673
34,189,"623/7142,887/7142,0,0,887/7142,231/7142,0,0,231/7142,0,0,943/7142,0,623/7142,943/7142,887/7142,0,0,887/7142,0,0,0,0,0",321843,10,321843,10,48,True,T_pd_dbl,81745/7142,11.445673
34,190,"943/7142,623/7142,623/7142,0,887/7142,0,0,0,0,231/7142,0,887/7142,0,887/7142,887/7142,943/7142,0,0,231/7142,0,0,0,0,0",322071,10,322071,10,48,True,T_pd_dbl,81745/7142,11.445673
34,191,"943/7142,0,623/7142,0,887/7142,0,0,623/7142,0,943/7142,0,887/7142,0,887/7142,887/7142,231/7142,0,0,231/7142,0,0,0,0,0",322197,10,322197,10,48,True,T_pd_dbl,81745/7142,11.445673
34,192,"231/7142,623/7142,0,0,887/7142,0,0,0,623/7142,231/7142,0,887/7142,0,887/7142,887/7142,943/7142,0,0,943/7142,0,0,0,0,0",322323,10,322323,10,48,True,T_pd_dbl,81745/7142,11.445673
34,193,"887/7142,943/7142,0,0,943/7142,623/7142,0,0,0,0,231/7142,887/7142,0,231/7142,887/7142,887/7142,0,0,623/7142,0,0,0,0,0",322611,10,322611,10,48,True,T_pd_dbl,81745/7142,11.445673
34,194,"943/7142,887/7142,623/7142,0,0,0,0,623/7142,0,0,0,887/7142,943/7142,887/7142,887/7142,231/7142,0,0,231/7142,0,0,0,0,0",325767,10,325767,10,48,True,T_pd_dbl,81745/7142,11.445673
34,195,"231/7142,887/7142,0,0,623/7142,0,0,0,623/7142,0,0,887/7142,231/7142,887/7142,887/7142,943/7142,0,0,943/7142,0,0,0,0,0",325907,10,325907,10,48,True,T_pd_dbl,81745/7142,11.445673
34,196,"231/7142,887/7142,0,0,0,0,0,623/7142,623/7142,0,0,887/7142,943/7142,887/7142,887/7142,231/7142,0,0,943/7142,0,0,0,0,0",326019,10,326019,10,48,True,T_pd_dbl,81745/7142,11.445673
34,197,"231/7142,0,623/7142,0,887/7142,887/7142,943/7142,887/7142,0,943/7142,0,887/7142,0,0,0,0,623/7142,0,231/7142,0,0,0,0,0",330485,10,330485,10,48,True,T_pd_dbl,81745/7142,11.445673
34,198,"231/7142,887/7142,623/7142,0,0,887/7142,943/7142,887/7142,0,0,0,887/7142,943/7142,0,0,0,623/7142,0,231/7142,0,0,0,0,0",334055,10,334055,10,48,True,T_pd_dbl,81745/7142,11.445673
34,199,"231/7142,0,623/7142,943/7142,887/7142,887/7142,0,887/7142,0,943/7142,0,0,0,0,887/7142,0,623/7142,0,231/7142,0,0,0,0,0",344765,10,344765,10,48,True,T_pd_dbl,81745/7142,11.445673
34,200,"231/7142,887/7142,623/7142,943/7142,0,887/7142,0,887/7142,0,0,0,0,943/7142,0,887/7142,0,623/7142,0,231/7142,0,0,0,0,0",348335,10,348335,10,48,True,T_pd_dbl,81745/7142,11.445673
34,201,"231/7142,887/7142,0,231/7142,0,887/7142,0,887/7142,0,0,0,623/7142,943/7142,0,887/7142,0,623/7142,0,943/7142,0,0,0,0,0",350379,10,350379,10,48,True,T_pd_dbl,81745/7142,11.445673
34,202,"231/7142,887/7142,0,0,0,887/7142,231/7142,887/7142,0,0,0,887/7142,943/7142,0,623/7142,0,623/7142,0,943/7142,0,0,0,0,0",350435,10,350435,10,48,True,T_pd_dbl,81745/7142,11.445673
34,203,"623/7142,943/7142,0,0,0,623/7142,0,943/7142,0,0,0,887/7142,887/7142,231/7142,887/7142,0,231/7142,0,887/7142,0,0,0,0,0",358563,10,358563,10,48,True,T_pd_dbl,81745/7142,11.445673
34,204,"231/7142,887/7142,623/7142,0,887/7142,887/7142,943/7142,0,0,0,0,887/7142,0,0,0,943/7142,623/7142,0,231/7142,0,0,0,0,0",362615,10,362615,10,48,True,T_pd_dbl,81745/7142,11.445673
34,205,"231/7142,887/7142,0,0,887/7142,887/7142,231/7142,0,0,0,0,887/7142,0,0,623/7142,943/7142,623/7142,0,943/7142,0,0,0,0,0",378995,10,378995,10,48,True,T_pd_dbl,81745/7142,11.445673
34,206,"623/7142,943/7142,0,0,943/7142,623/7142,0,0,0,0,0,887/7142,0,231/7142,887/7142,887/7142,231/7142,0,887/7142,0,0,0,0,0",387123,10,387123,10,24,True,T_pd_dbl,81745/7142,11.445673
34,207,"887/7142,231/7142,0,0,943/7142,887/7142,887/7142,943/7142,0,0,231/7142,887/7142,0,0,0,0,0,623/7142,623/7142,0,0,0,0,0",396531,10,396531,10,24,True,T_pd_dbl,81745/7142,11.445673
34,208,"887/7142,231/7142,0,887/7142,943/7142,887/7142,0,943/7142,0,0,231/7142,0,0,0,887/7142,0,0,623/7142,623/7142,0,0,0,0,0",410811,10,410811,10,48,True,T_pd_dbl,81745/7142,11.445673
34,209,"887/7142,623/7142,0,623/7142,887/7142,943/7142,0,887/7142,0,0,0,231/7142,0,0,943/7142,0,0,231/7142,887/7142,0,0,0,0,0",411835,10,411835,10,48,True,T_pd_dbl,81745/7142,11.445673
34,210,"887/7142,623/7142,0,0,887/7142,943/7142,623/7142,887/7142,0,0,0,943/7142,0,0,231/7142,0,0,231/7142,887/7142,0,0,0,0,0",411891,10,411891,10,48,True,T_pd_dbl,81745/7142,11.445673
